F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emotion_Code,Intensity_Code,Emotion
35.840683,0.011400544,35.34662,36.05048,36.141758,0.7951393,1.0126241,0.0,-17.156818,0.0,0.044776473,1.1255614,0.0010339657,0.021739777,0.09768587,0.096651904,1.2205583,1.1172744,0.6854726,0.40733388,0.0057214214,1.2955388,8.696451,1.5829109,4.3316603,1.7018536,9.118606,1.3119301,-2.295789,-4.8900566,0.0072212843,1.4286186,0.71571696,1.44857,13.173061,0.020432035,15.930086,0.25906494,25.06235,0.33094478,418.9966,0.17561062,1120.497,0.29073113,-192.44571,-0.19408405,1653.697,0.11666746,551.7526,1.2977774,-191.29443,-0.19755661,2737.459,0.046094894,680.98145,0.3596152,-191.29996,-0.1981993,-21.532185,-0.3311501,29.01228,0.35319772,0.14301582,0.09486237,-0.018684244,-0.42809716,0.011562828,0.67973167,25.902988,0.25810438,16.966793,0.51005894,39.08507,0.36751157,-18.91462,-0.68127495,-5.552598,13.395319,0.11419208,0.0077862446,0.00738724,2.2167487,0.49875316,0.105,0.044999998,1.25,0.39064047,-61.920692,4,2,calm
37.110188,0.227944,30.74717,39.092793,43.036118,12.288948,225.77434,210.75383,82.89608,102.452705,0.2980405,1.4730359,0.0010339657,0.015954815,0.5897611,0.5887271,8.175951,5.756526,8.499324,4.785067,0.1532384,1.7082945,9.508163,1.2883077,-1.9554489,-5.8385043,3.4331434,3.1448817,-9.869562,-2.0668826,0.071463354,2.0699809,1.3226398,0.7129085,5.6588516,0.92108566,2.3867545,5.3766866,10.510717,1.0315727,603.52576,0.5866645,995.6022,0.35970187,-146.96217,-0.5760183,1676.7898,0.22773726,689.35754,0.5057749,-123.68923,-0.7313789,2749.6426,0.14322402,577.829,0.53062534,-124.91722,-0.7120111,-9.177575,-0.78641254,18.383854,0.40731105,0.13633934,0.2500125,-0.011602582,-0.9110343,0.3682921,0.8146029,17.720345,0.7058449,-8.773948,-1.6533458,6.334935,2.4130762,-27.264095,-0.7882373,-3.2352724,10.4081135,0.10812367,0.014274102,0.011030822,1.7045455,1.1527377,0.35,0.36311153,0.49249998,0.46772718,-36.53207,2,1,happy
46.57621,0.11824991,41.99671,46.329433,51.923336,9.926624,311.25552,329.60632,39.400764,10.882427,0.57391566,1.4410602,0.0049849194,0.052057862,1.1866179,1.1816329,17.228312,13.314126,15.098068,10.166076,0.48675132,1.6819996,3.8138785,3.0228465,-7.1335206,-2.4632614,-2.294979,-5.182605,-13.95287,-1.6699679,0.03193104,0.98775274,1.1122625,0.51273406,6.3291664,0.6134943,7.319733,1.6394576,11.267397,1.0593714,906.818,0.37396353,789.2397,0.3822507,-147.44014,-0.56836826,1981.8405,0.18062815,625.8907,0.4883297,-130.6607,-0.6815363,3045.302,0.10438793,563.4783,0.51097065,-131.73083,-0.6654564,-6.2401066,-0.9951413,15.076748,0.47184002,0.13762379,0.32514447,-0.013540047,-0.99843,1.269478,0.71285224,6.8767724,1.7388947,-23.587065,-0.6890167,-6.889117,-2.3695736,-39.690914,-0.46281043,-3.9234262,13.7195835,0.08278439,0.011391739,0.03891583,1.6853933,0.85470086,0.4333333,0.2982542,0.71,0.4181706,-28.162884,2,2,very happy
38.536575,0.14501795,36.22716,40.193623,42.79078,6.5636177,123.23096,93.70549,46.513653,29.20285,0.09065947,1.2989278,0.0025511014,0.012997358,0.19870071,0.1961496,1.6937214,1.1618237,1.8090389,0.76546514,0.026845345,1.616596,7.8201113,2.0812104,1.7693721,5.821123,-0.41332418,-27.560184,-7.6447797,-1.9828672,0.04211841,2.100143,1.0169638,0.74950147,9.461229,0.5303313,12.971425,0.6669623,25.66252,0.33990756,458.33228,0.43951425,1108.4778,0.20575148,-172.81279,-0.3812878,1500.1469,0.20743981,783.5824,0.24689338,-145.8421,-0.5640272,2559.3127,0.09433616,744.4264,0.5058202,-148.01535,-0.5332235,-14.994212,-0.44429266,25.1727,0.3112529,0.14294447,0.23671113,-0.017705075,-0.5902947,0.07835735,0.6079941,26.365133,0.42714882,-4.165969,-2.5794444,-2.9314108,-6.250843,-24.250654,-0.628272,-0.8581284,8.251001,0.12262259,0.011737716,0.007211918,2.110818,1.3368984,0.21399999,0.16883127,0.42666668,0.4343833,-48.5166,3,2,very sad
32.78291,0.11758982,33.31,34.02724,34.964012,1.6540108,233.49498,102.484406,67.60165,39.33911,0.0705924,1.0149376,0.0049325787,0.051661994,0.13721406,0.13228148,2.1984267,2.1356575,1.5616987,1.1413624,0.010320745,1.2142625,5.9916553,2.5879087,1.8266926,5.723414,4.8033953,2.332476,-5.7638083,-1.7789342,0.032361444,1.554119,0.76027584,0.7714154,8.694076,0.43682683,5.3760014,0.87577945,24.851597,0.3294773,469.84406,0.41258,1130.8855,0.2161249,-161.67671,-0.47355884,1445.5151,0.18578984,817.53766,0.28630996,-161.31392,-0.45430687,2500.75,0.13656278,658.7806,0.62604445,-162.95212,-0.42974493,-14.806033,-0.49624273,23.627707,0.37194046,0.14015433,0.13917772,-0.013942099,-0.7420677,0.024218608,0.36935186,28.014362,0.42760262,9.043525,1.2811984,8.757034,1.5741992,-13.574901,-0.6264932,0.47575593,6.165647,0.11899652,0.010758415,0.0077405693,2.5069637,1.4124295,0.14199999,0.09927738,0.45333332,0.49912146,-57.89958,3,1,sad
43.289055,0.10256118,39.750248,43.32388,47.520134,7.769886,106.00355,62.218636,95.83966,49.626392,0.45933977,1.3679754,0.0010339657,0.018884612,1.0736068,1.0725728,9.412893,5.9108596,9.588207,5.086765,0.29737306,1.5990884,3.7912853,3.058526,-10.199638,-1.5702744,-2.0895145,-5.391871,-16.043732,-1.3249743,0.048530843,1.0708158,1.2905641,0.51935554,5.7872763,0.7721566,4.5707054,2.2267833,10.527575,1.0384307,787.96387,0.5085176,844.3357,0.40283802,-143.89671,-0.5977822,1885.8519,0.23734751,647.89734,0.4315185,-117.35927,-0.80521315,2957.959,0.14968674,639.20685,0.5142802,-119.1396,-0.773923,-5.692601,-1.218602,15.111959,0.4687742,0.1576292,0.25799403,-0.007933852,-1.31289,0.6849164,0.7499732,11.005271,1.0644715,-24.181042,-0.5933362,-5.2860913,-2.9859085,-36.962868,-0.40123382,2.3942416,4.248849,0.11940368,0.018172521,0.011439983,1.6393443,0.83102494,0.5133333,0.31094837,0.66333336,0.4558021,-32.735043,2,2,very happy
34.556477,0.12230182,31.914852,35.639618,37.62764,5.7127876,187.49626,100.61211,32.19204,26.380503,0.19703966,1.4448806,0.009538163,0.029761666,0.33597684,0.32643867,4.9179854,2.6198092,4.6955285,3.0104089,0.06620674,1.5421107,10.133144,1.5935904,3.4610167,3.9457815,7.5567408,1.754512,-5.086174,-3.4372501,0.024870427,2.0110824,1.2942755,0.75525284,7.261389,0.64568454,6.1767607,1.7922097,18.886007,0.4024003,482.99487,0.49348634,1078.6846,0.24503212,-136.88354,-0.6641324,1559.3041,0.22177877,679.74805,0.6307122,-123.449135,-0.7290923,2663.4272,0.119157456,481.4145,0.56528586,-125.301094,-0.69854456,-13.012338,-0.71821517,21.98176,0.46136597,0.12246963,0.2520724,-0.013194188,-0.8803783,0.15072188,0.7368292,21.863712,0.69148856,4.9672213,3.3391898,8.746824,2.1145153,-18.351171,-1.0659531,0.05452734,8.140886,0.08730344,0.009377452,0.006337144,2.0231214,0.87976545,0.47,0.110453606,0.4825,0.4197246,-41.98113,2,1,happy
37.09863,0.04518712,36.117764,36.567184,39.13141,3.0136452,0.0,0.0,-0.58250386,0.0,0.041531544,1.152972,0.0010339657,0.006408437,0.08896837,0.0879344,0.9861851,0.5532657,0.9630648,0.4476917,0.0064211823,1.3497033,5.832894,2.578903,5.417122,1.492182,4.7665544,2.116392,-3.1143923,-3.656116,0.015853006,0.39966133,0.8110359,0.21051086,9.890236,0.058924947,-1.7610495,-3.3195448,16.90558,0.24411142,414.14258,0.034771983,1071.8523,0.060925942,-197.76683,-0.10624531,1396.7762,0.09487833,831.07153,0.17149077,-196.39868,-0.12443341,2736.1057,0.027490783,351.06265,0.26140586,-196.59036,-0.11828093,-13.3620825,-0.23794492,22.140928,0.15090282,0.13663071,0.0877193,-0.015864149,-0.6629206,0.02816627,0.28282678,26.16458,0.109387204,-4.765474,-1.2687068,4.0694847,3.2558806,-36.919525,-0.25491136,-4.87447,13.025752,0.123869725,0.008258754,0.007846125,3.038674,0.5602241,0.03,0.01,1.1533333,0.94489264,-62.8792,4,2,calm
35.76462,0.06071289,33.909004,34.861763,38.31527,4.4062653,12.018219,0.0,21.44388,0.0,0.0592148,1.2588292,0.0010339657,0.006561732,0.1388718,0.13783784,1.4438454,0.7232821,1.7223948,1.1273143,0.010414264,1.5622069,6.9504895,2.1299484,2.4536786,3.403529,3.9379473,2.5260365,-4.3094473,-2.477747,0.009714175,0.61049736,0.94993216,0.9098649,10.239275,0.16570567,6.2899094,1.5421052,24.461432,0.22444117,551.38184,0.4359848,1069.0511,0.27948382,-172.31528,-0.38011906,1607.4415,0.23608127,819.98663,0.5079602,-169.55931,-0.38862008,2690.5837,0.12634073,735.7864,0.46141794,-171.2595,-0.36173305,-10.398502,-0.7403353,20.950136,0.4405212,0.15079866,0.16899393,-0.011655147,-1.0264357,0.031207792,0.6187286,23.641193,0.65211505,1.760613,6.678232,6.357543,2.430019,-18.05118,-0.62093776,-2.8092203,10.189331,0.12760532,0.010758185,0.009170931,2.247191,1.7094017,0.089999996,0.08246211,0.4057143,0.43130562,-58.039963,4,1,calm
35.200344,0.13682665,33.489708,35.523285,39.67371,6.184002,33.270527,3.2213626,24.574926,10.378148,0.09447988,1.2707704,0.0010339657,0.008489971,0.21619628,0.21516232,2.8909068,1.7844187,2.3661745,1.1845671,0.023901056,1.4025643,7.9118176,1.8344402,1.7840896,4.6104174,2.903997,3.3721359,-7.035792,-2.027634,0.02767156,1.5425677,0.99479705,0.7798661,8.200683,0.55371445,7.2074995,1.0794165,21.537107,0.32620844,555.3624,0.41198924,1059.4861,0.25055966,-159.94673,-0.47544825,1626.076,0.19612025,668.8826,0.38548052,-150.98438,-0.5213755,2683.1323,0.085853085,703.6728,0.5732396,-152.3486,-0.50067633,-10.856369,-0.817119,20.381422,0.49749827,0.12874852,0.22786286,-0.015422246,-0.8631966,0.06490865,0.42481738,21.46292,0.709364,0.21941595,57.407814,6.853816,2.283292,-22.905237,-0.62855947,-2.006514,8.890281,0.11355934,0.012314482,0.014031324,2.601156,1.7595309,0.145,0.088081405,0.3442857,0.43463796,-51.53326,1,1,neutral
32.257088,0.12351026,31.786459,33.777256,34.393436,2.6069775,157.34091,154.48663,123.891426,57.611477,0.053243905,1.1720663,0.0010339657,0.009413695,0.13107216,0.1300382,0.90727973,0.54748404,1.2595338,0.8961176,0.008974881,1.4338319,6.4383082,2.462107,3.878233,1.6947765,4.07967,2.2271447,-1.8228425,-4.6479115,0.05359033,2.3688605,0.7026308,0.5836639,7.8948402,0.6316283,4.3023963,1.1122644,26.696207,0.23687571,470.8084,0.4378063,1161.2704,0.28837892,-176.05011,-0.35906023,1447.7753,0.22579373,784.197,0.46423423,-175.66287,-0.3414299,2537.7258,0.112281285,743.39874,0.48360062,-176.75716,-0.32317293,-13.456398,-0.6240049,23.389904,0.39512265,0.13639513,0.110992655,-0.01579495,-0.4874921,0.025440315,0.5378717,28.730595,0.47156107,6.4292645,1.4549526,10.265941,1.5230366,-12.412156,-0.57022417,-1.740587,10.088317,0.10906167,0.012996527,0.0094489055,3.1791906,1.1730206,0.1025,0.059319053,0.574,0.5174012,-59.825146,3,1,sad
37.42768,0.0699483,35.07198,37.18972,40.110054,5.0380745,39.369164,20.592018,92.07938,115.06138,0.11677117,1.2665069,0.005205275,0.057579353,0.20794266,0.20273739,1.9463414,1.1597285,2.249862,1.4054489,0.02796839,1.3970593,10.325152,1.574336,-1.402249,-7.117791,3.636845,3.2428553,-9.408482,-1.5426966,0.021556985,2.0651412,0.8570772,0.9595706,10.327758,0.48135135,9.814549,0.9299596,23.557695,0.2914636,485.7539,0.51973593,1074.7876,0.24797665,-162.72475,-0.46075565,1497.769,0.22960041,723.04584,0.31519344,-142.47037,-0.5918455,2567.7422,0.12693356,611.60913,0.50922805,-144.54153,-0.5610616,-13.197721,-0.48499677,22.233385,0.3437546,0.13276781,0.24727827,-0.018396316,-0.59561443,0.07298123,0.52368116,27.989162,0.44057515,-5.8439317,-2.0907764,4.3077574,4.3557305,-25.022203,-0.5916091,-1.1794425,8.324535,0.11326436,0.0073873736,0.009399951,2.1276596,1.6172508,0.18333334,0.14567848,0.3542857,0.42169237,-46.1291,3,2,very sad
30.963877,0.17306171,23.106844,33.84087,34.12258,11.015738,23.248482,0.0,118.83086,0.0,0.038627468,1.2322206,0.0010339657,0.011690198,0.093018375,0.091984406,1.4014885,1.503669,0.7431612,0.49157888,0.0060683303,1.5513575,6.899539,2.2548103,3.624874,2.117666,4.851428,1.7354225,-0.778544,-11.59475,0.039264616,1.1051039,1.4450088,0.5563316,7.9604354,0.43052703,7.2874923,0.43919787,33.704895,0.16009796,490.9461,0.30889493,1197.466,0.31754318,-192.40315,-0.18869476,1441.8469,0.22945438,785.0007,0.38971403,-192.01738,-0.18170328,2639.5684,0.16221572,645.36554,0.39579692,-192.61308,-0.16876028,-17.331354,-0.41649416,27.733582,0.28516492,0.135738,0.1458069,-0.014552655,-0.41338068,0.026114866,0.4952957,30.682566,0.36646283,13.323634,0.5723617,10.839606,1.0924,-9.619707,-0.8593698,-3.1348238,11.088082,0.11728999,0.010528093,0.007361256,2.2922635,0.8720931,0.04,0.0,0.644,0.46923766,-63.180332,3,1,sad
47.21588,0.08861019,45.201805,47.03539,51.021973,5.8201675,131.149,113.81772,34.983765,27.189201,0.39922652,1.2192171,0.0076372977,0.17683011,0.8983376,0.8907003,7.3168836,4.6616054,5.516003,3.4199176,0.2514641,1.6152108,4.833872,2.2210662,-9.263597,-1.5878386,-3.1406987,-4.0105405,-17.453474,-1.0971252,0.029796116,1.4359015,0.9745777,0.65380776,9.396107,0.62218904,3.6636395,2.3236303,7.0483584,1.4660529,828.6077,0.43293527,898.0156,0.324972,-139.54283,-0.6008738,1870.1504,0.21153896,745.5608,0.44068635,-117.95846,-0.75299215,2909.7327,0.12727731,691.5006,0.46757543,-119.02362,-0.73508406,-8.756604,-0.6824618,17.347746,0.30148304,0.16437742,0.26463225,-0.010319314,-1.0730006,0.545199,0.8460945,10.594742,0.9084191,-21.202682,-0.6021373,-7.3537755,-1.9771721,-33.54728,-0.45602864,-0.9213082,7.346504,0.11339684,0.0081919385,0.01881596,2.0202022,1.2787725,0.338,0.19363882,0.345,0.3635817,-33.31326,3,2,very sad
51.553295,0.14219274,49.649982,54.036644,55.663563,6.0135803,65.114655,66.882,91.81151,51.70615,0.73711455,1.2871848,0.007624386,0.29458848,1.5665934,1.558969,16.885004,10.432688,15.697336,9.605011,0.66061115,1.6830012,-1.4144108,-7.0032334,-14.855616,-1.2646699,-9.735321,-1.4790599,-16.064913,-1.3769864,0.044585254,1.7158195,0.98785,0.667706,8.055022,0.9441053,2.1129434,6.050995,7.3451557,1.3430312,1022.1985,0.3147929,735.8134,0.4070493,-132.03253,-0.68459034,2103.9053,0.17861176,751.1511,0.5174308,-112.23656,-0.82400936,3073.452,0.115870416,725.9903,0.61327016,-114.123405,-0.78722847,-4.18248,-1.8485247,14.605935,0.54903275,0.08880723,0.5305121,-0.011038866,-1.1176606,1.3923655,0.9240594,-0.058465485,-182.49423,-31.056072,-0.47178626,-19.181347,-0.74556667,-35.409477,-0.4916342,2.529928,4.413883,0.08752639,0.011740102,0.030418755,2.7100272,1.6483517,0.275,0.3817394,0.45749998,0.39480215,-24.838598,2,2,very happy
39.415287,0.0968731,36.333076,40.38953,42.499832,6.1667557,56.979347,32.94284,34.461803,15.553396,0.2212741,1.3179432,0.0010339657,0.026071072,0.4551801,0.45414615,4.4722104,3.5805814,4.392539,2.482225,0.07454758,1.6177202,9.211918,1.3350625,-3.5701866,-3.101044,0.80787677,13.848507,-13.2660475,-1.6555483,0.020030618,1.4090072,0.9706484,0.6300963,8.6128435,0.49274746,7.1648602,1.357288,16.842863,0.482127,632.6954,0.460009,1106.5525,0.25143623,-149.5152,-0.55006766,1711.544,0.20821813,713.2378,0.5037444,-124.66752,-0.72727376,2857.9277,0.12625068,641.0825,0.57258236,-126.49688,-0.69772923,-9.803738,-0.7439619,17.906939,0.45132995,0.13873768,0.21595316,-0.0142150745,-0.8532626,0.17620517,0.7671004,18.371708,0.6441259,-7.833051,-1.8889952,1.1361583,14.295378,-33.790302,-0.61860937,-0.29067174,7.6716595,0.11314078,0.014992572,0.0099689765,1.897019,0.82417583,0.48666668,0.2978068,0.5275,0.5081031,-41.720043,2,1,happy
36.371693,0.0826625,34.00684,34.836025,41.52642,7.519581,12.679419,0.0,26.441881,0.0,0.04811613,1.1782044,0.0010339657,0.007914632,0.11064517,0.1096112,1.2382888,0.9126528,0.90797865,0.5360208,0.007111278,1.4127003,8.377046,1.7440133,3.2894278,2.33691,5.081865,1.7575732,-4.113998,-2.7325025,0.012880416,0.57710475,0.98920256,0.8081513,11.322789,0.1633572,14.928041,0.677458,27.011139,0.2625461,638.63995,0.40638742,1155.2357,0.25315392,-185.87302,-0.24949718,1717.4753,0.19745032,762.46246,0.4311246,-184.86063,-0.25038353,2794.9534,0.113570966,800.484,0.41746426,-185.31122,-0.2423029,-16.282505,-0.41492942,23.908611,0.32713017,0.144879,0.16254912,-0.012130963,-1.0005635,0.02295033,0.4908489,23.439968,0.41979644,6.503376,1.7120899,16.479198,0.6684331,-12.693928,-0.9838471,-4.967136,12.527306,0.120012,0.007561338,0.007890933,2.5906737,1.312336,0.055999998,0.022449944,0.48428568,0.63245225,-60.84722,4,2,calm
36.696194,0.14296654,34.489487,38.351665,40.914757,6.42527,14.760263,4.354505,24.931261,0.0,0.12262763,1.3360116,0.0011789352,0.011821603,0.24272756,0.24154863,3.1663485,1.527014,2.8093352,1.6207794,0.029958159,1.5260963,7.384257,2.2114959,2.2843869,4.060681,2.724563,3.7352297,-7.99891,-2.231708,0.016544532,1.7419084,1.029151,0.69656044,8.476011,0.52083874,6.4530635,1.3390814,21.101343,0.34619665,530.1285,0.41190457,994.8317,0.2985157,-155.04478,-0.51477915,1583.6753,0.1992804,668.4183,0.45057034,-137.42972,-0.623268,2692.281,0.09533817,622.2744,0.516508,-139.28091,-0.5957044,-10.809247,-0.8100791,18.80126,0.5564589,0.132103,0.21363448,-0.018765908,-0.68357253,0.076453835,0.64036936,20.923792,0.74965036,-1.8054,-7.276656,5.012387,2.7535133,-27.55545,-0.62519926,-0.4622248,6.997434,0.108971104,0.01376484,0.009325769,1.9886364,1.4409221,0.22799999,0.14246403,0.37,0.43615744,-48.979275,1,1,neutral
37.30664,0.06686358,34.556488,38.20836,39.88495,5.3284607,11.440183,6.752735,58.3642,0.0,0.050524037,1.2422602,0.0010339657,0.007181488,0.11273961,0.11170564,1.2639802,0.9531857,1.3469336,0.7263935,0.00874015,1.4389691,6.6529937,2.3362982,5.631132,1.6306016,3.4224513,2.9915617,-1.3906813,-6.7316313,0.016843515,0.9835117,1.4206359,0.7339778,9.519947,0.23835926,5.925742,0.7620453,22.750011,0.084871225,433.19766,0.26559576,1119.1558,0.29554582,-194.38147,-0.15719733,1525.9927,0.123891875,652.69336,0.50678676,-187.13924,-0.23794605,2706.943,0.05419097,468.90604,0.5154835,-187.58485,-0.2285733,-11.535985,-0.37913498,20.010942,0.25640824,0.12573737,0.22438878,-0.01662494,-0.47040623,0.033923507,0.25094748,17.536764,0.5552157,4.417631,3.4937863,3.3819044,3.9394724,-16.622824,-0.65819883,-5.0145655,13.568713,0.11755131,0.009579057,0.009569861,2.7108433,1.2232416,0.0525,0.039607447,0.594,0.48783603,-60.108562,4,1,calm
21.815195,0.111202456,19.260735,21.90067,24.573896,5.313162,58.163624,26.090061,87.42932,91.79621,0.16564235,1.2115533,0.005876635,0.043301176,0.3493874,0.34351078,3.4307406,2.4278288,2.9004037,1.730443,0.056853246,1.3627852,13.398858,1.3016636,6.2481084,1.8731629,12.933628,1.0186564,2.09956,6.3000183,0.043014143,1.3444617,1.6578693,0.7723021,1.3544253,2.750029,1.875607,2.7824259,20.035772,0.34986994,541.5211,0.5513728,1105.9298,0.22714029,-133.95409,-0.68869215,1527.9259,0.23027016,795.42303,0.4016264,-136.54193,-0.6424219,2613.1958,0.106729,622.7038,0.41554454,-138.28902,-0.6170276,-12.444177,-0.45045298,21.457561,0.26963776,0.07507854,0.4554839,-0.013388764,-0.73535436,0.13885155,0.5354791,30.992563,0.3543372,-1.191292,-9.775167,22.305927,0.7053697,-8.817963,-1.8202928,-4.9790235,13.2666,0.032830566,0.009304463,0.016105186,2.6252983,1.2077295,0.266,0.10190191,0.38142857,0.38676047,-44.49312,3,1,sad
31.218374,0.1961189,29.665562,30.893936,33.07395,3.40839,384.78104,373.3216,-72.056206,173.44043,0.40106484,1.2818745,0.009331956,0.08472854,0.8712848,0.86195284,8.241265,4.9836426,10.383861,7.169357,0.22738759,1.5336133,15.080195,0.9373277,-0.44119936,-29.619036,9.385744,1.31251,5.345415,2.5359986,0.053101465,1.0750334,1.4454695,0.6373905,2.7763674,1.6486937,3.9042904,3.9389713,14.355402,0.8099768,903.6033,0.302672,890.7877,0.33866626,-125.3312,-0.7174709,1939.8243,0.13681886,869.5988,0.31511188,-122.588585,-0.740972,2862.26,0.074711315,915.89844,0.45553824,-123.02111,-0.73143274,-9.2176895,-0.8562877,16.63712,0.53235847,0.11594174,0.26530004,-0.010180654,-1.4485402,0.45602793,0.67731893,24.520742,0.5319376,-6.1694694,-2.244914,15.421024,0.9751019,8.230852,2.0438519,-4.8049765,13.0701685,0.061712235,0.0043891277,0.07427468,2.1126761,1.9002376,0.20375,0.14949393,0.33571428,0.39260513,-33.698032,3,2,very sad
30.538332,0.21547389,24.58406,30.659344,36.35566,11.771599,96.41492,106.029526,136.97185,109.314026,0.50430435,1.2956643,0.011560561,0.05635331,1.1796782,1.1681176,9.460162,5.3772163,12.350719,7.7862024,0.32343474,1.4368087,13.62232,0.9830394,-3.6575649,-3.8019536,11.504431,1.356439,2.5079398,5.809875,0.08174104,2.0301573,1.5145935,0.5543602,2.4072008,1.9376872,7.8384576,1.3904383,12.990579,0.5897649,644.49567,0.4919833,1067.1282,0.22000456,-130.28517,-0.70946014,1707.7677,0.19783972,764.33484,0.4928452,-123.655426,-0.73931557,2689.5137,0.12927116,813.4479,0.4009291,-122.99933,-0.748016,-6.5291643,-1.051475,15.433162,0.50849926,0.092625454,0.41865712,-0.01129895,-0.9376952,0.76838785,0.5749391,23.935295,0.5693735,-9.60879,-1.8560662,17.38614,1.1919575,-5.754993,-3.098462,-2.965548,11.18121,0.04184671,0.0070188935,0.02367321,2.2959185,1.2919897,0.306,0.22222511,0.444,0.43389395,-30.785208,2,2,very happy
24.571552,0.12447286,21.62631,24.957565,26.338697,4.712387,39.131172,33.900806,39.846657,19.020765,0.27813032,1.2892938,0.0077394685,0.05899673,0.62566215,0.61792266,6.516734,3.9329288,5.2914114,3.280856,0.13437015,1.6725733,15.487288,1.2037506,2.4452271,6.1928973,10.527685,1.1868138,3.0256054,4.004576,0.030175876,1.0756736,1.3444334,0.6545513,2.8129573,1.3517935,2.97559,3.7567878,21.013985,0.61990404,494.0939,0.4890924,1189.1328,0.20837067,-127.64033,-0.73858756,1505.774,0.21087544,838.9564,0.35090244,-130.91653,-0.6804349,2602.8767,0.1188038,778.29034,0.32880047,-133.11821,-0.64729416,-13.423861,-0.56043893,23.093557,0.3563392,0.069836445,0.46188858,-0.017028492,-0.65272236,0.32215866,0.82048565,32.783894,0.43908283,1.5311335,10.404561,17.690565,0.8551247,-2.7812176,-5.840336,-1.982066,11.613234,0.045203574,0.0076699047,0.025785005,2.356021,1.061008,0.3425,0.17711225,0.46199998,0.44503483,-36.763855,2,1,happy
