F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emotion_Code,Intensity_Code,Emotion
39.94411,0.14785415,38.40734,39.627464,40.408905,2.001564,160.21632,156.0363,45.56958,14.487899,0.4081129,1.0245955,0.027771879,0.27075347,0.8508241,0.8230522,6.102324,3.9849026,5.7691917,3.5179114,0.14717871,1.2122335,11.958541,1.0002328,-3.5836058,-3.477043,0.08936974,184.79773,-1.4078588,-12.93157,0.021820396,1.4696425,1.034383,0.8437493,7.0190625,0.83426636,5.682723,1.8119755,13.893382,0.6590149,657.45166,0.47308522,1024.6703,0.30698594,-133.47177,-0.70572597,1684.7487,0.24089889,758.89636,0.33950442,-99.57319,-0.95544225,2751.9355,0.16631639,535.6662,0.4662887,-101.762405,-0.9080149,-4.9056306,-1.5989978,16.66477,0.4822661,0.057770006,0.8831189,-0.006684662,-1.7224709,0.271113,0.633622,16.183739,0.70191926,-8.4878,-1.4184154,-7.834685,-2.462406,-11.695141,-1.6315514,-7.4787297,18.334623,0.0091258725,0.006943232,0.016405312,2.6385224,1.347709,0.38,0.26847717,0.338,0.35784912,-36.737717,2,2,very happy
27.999176,0.23624422,18.49618,30.110842,33.235996,14.739817,157.75697,137.12614,80.95452,29.778824,0.1511059,1.233906,0.009226332,0.041369073,0.325838,0.31661168,5.1226506,3.706731,4.177581,2.42574,0.06705746,1.327496,13.123082,1.2901813,6.8285127,1.6026059,10.349134,1.1533734,7.350219,1.9124751,0.078289114,1.402514,1.6014241,0.7419711,1.4721097,3.1569645,1.4059429,10.261082,20.91982,0.7583703,854.97864,0.31557453,1031.3473,0.24777657,-145.08598,-0.5860175,1883.7242,0.14159659,871.46783,0.35026518,-144.50697,-0.5675823,2952.6072,0.11089074,785.6927,0.6012888,-146.22531,-0.54489493,-12.931874,-0.6179173,21.81235,0.38276878,0.083814226,0.49258065,-0.0106939515,-1.6361381,0.16349392,0.550784,27.679873,0.44195977,3.83637,2.9039807,10.051878,1.6521924,-0.055406,-304.00027,-12.493028,22.80339,-0.004861522,0.007728964,0.025863202,2.7100272,1.923077,0.14714286,0.09129454,0.30249998,0.40634808,-45.51525,3,2,very sad
23.009745,0.10966438,20.7642,22.265213,26.00289,5.2386894,193.74677,96.07594,13.203877,8.836014,0.089343786,1.1778262,0.00752422,0.023010641,0.19214205,0.18461783,1.7488776,0.8905343,1.3045107,0.74224967,0.021117533,1.2322993,15.660441,1.2123134,13.58213,0.6386916,11.895849,1.0635166,7.587601,1.6106876,0.0124518145,0.77862287,1.0228798,0.8154416,5.131638,0.5016129,4.115583,0.7918878,29.503359,0.26451576,460.31332,0.44605675,1212.9973,0.22217724,-122.822845,-0.7655988,1410.4857,0.19175638,979.2962,0.3668542,-127.28584,-0.6902967,2488.8018,0.14302059,830.44763,0.39891142,-131.04018,-0.6358606,-17.639322,-0.42626107,28.033047,0.30892783,0.052405152,0.74815434,-0.015576765,-0.81025565,0.041507307,0.544208,33.60353,0.33429208,14.554634,0.66294247,11.715195,1.5182129,-0.85382885,-14.167623,-13.1109495,23.757988,-0.026912143,0.012838207,0.0077178627,2.1857924,0.83102494,0.48333332,0.19362047,0.5225,0.44924238,-51.0702,3,1,sad
30.207682,0.09055448,27.88877,30.20573,31.530277,3.641508,99.11255,77.23823,17.919476,13.069363,0.15662102,1.1384051,0.012028383,0.06799687,0.33592883,0.32390043,4.171037,2.9889574,3.120169,2.6330574,0.058761045,1.3935142,15.594996,1.113241,7.931089,1.5302594,7.6367674,1.7716054,6.984445,1.4732661,0.021368865,0.96608764,1.1006917,0.54156154,5.7388325,0.60481244,6.4575377,1.2368207,27.024942,0.3630061,758.40424,0.39209795,1162.2903,0.2388353,-131.33699,-0.69252807,1766.0348,0.1685819,938.3642,0.32361144,-128.6843,-0.68517125,2812.5303,0.13028619,859.46136,0.38283947,-130.80814,-0.6537802,-14.930579,-0.5291572,22.77761,0.3918683,0.082791716,0.507635,-0.014994396,-1.0519547,0.13477169,0.6155895,30.125147,0.48762453,8.995085,1.3909651,9.602576,1.9659511,1.6557683,8.179801,-11.337036,21.85109,0.0024426738,0.008522493,0.010545517,2.9498527,0.8982036,0.42999998,0.139523,0.65666664,0.4149163,-44.18556,3,2,very sad
24.858496,0.115219235,21.361969,25.151842,27.404625,6.042656,44.51038,37.644936,14.960902,2.8975594,0.085964106,1.168183,0.007943178,0.013752192,0.16872947,0.16078629,1.6403024,0.8058832,2.2219112,1.3266114,0.020588242,1.2304167,13.717753,1.172425,13.738262,0.5862021,10.17367,1.2579963,8.820196,1.3515497,0.01646814,0.82379836,1.0768087,0.835998,4.9483395,0.5419495,4.353933,0.9766154,30.110712,0.24204905,539.18567,0.50699997,1186.9727,0.30891642,-134.10815,-0.6735017,1528.8427,0.2211438,899.85596,0.58352596,-136.72237,-0.6189435,2627.676,0.12594275,852.916,0.45912206,-140.0486,-0.5722289,-16.04359,-0.5155077,26.866112,0.36575654,0.05582654,0.62364733,-0.01303334,-1.0988319,0.04589931,0.44237784,29.060846,0.45421454,17.643328,0.60356206,10.630502,1.775357,1.1186134,12.613345,-14.175557,25.67392,-0.027367413,0.011294204,0.007153725,2.3391814,1.4836795,0.22799999,0.08494704,0.422,0.45296356,-51.76698,3,1,sad
26.399313,0.22172764,23.271011,25.164536,27.77707,4.5060577,898.2259,624.8677,43.484344,27.82016,0.10799454,1.2080276,0.0081031155,0.014815039,0.2285743,0.22047119,3.4957209,2.2251258,2.178635,1.0120457,0.029792571,1.3610479,13.386015,1.3607402,11.565092,0.64925927,12.406498,0.8942034,6.212916,1.920352,0.028202573,2.9251246,1.1419361,0.9310761,4.871699,0.6936933,1.4650003,2.672407,24.237946,0.39000756,480.53625,0.50357085,1243.5735,0.17722322,-131.33241,-0.71568197,1439.5309,0.18641034,864.8973,0.29507664,-132.65802,-0.66473854,2544.3096,0.14526634,776.4229,0.30450496,-135.59811,-0.62112415,-13.665276,-0.68429995,23.629356,0.49168336,0.0784513,0.33511212,-0.013468951,-0.9831849,0.06870609,0.52212673,30.197523,0.55082834,10.722159,0.9412736,12.851313,1.2293873,-3.1596491,-4.072684,-12.69975,22.79923,-0.017893514,0.01183648,0.008521431,2.4096386,1.529052,0.226,0.1747684,0.5025,0.46267563,-49.44415,1,1,neutral
29.234047,0.07268063,27.884619,29.525911,31.11005,3.2254314,26.8458,9.027103,19.925581,18.733656,0.13417043,1.0436251,0.00750674,0.08605783,0.2610739,0.25356716,1.9388885,1.1151085,2.198671,1.3696989,0.042262584,1.080786,17.181545,1.05681,10.330793,1.1278241,6.6621346,1.8832779,7.3452992,2.220131,0.021607671,1.1252526,1.1621156,0.658287,6.0863805,0.51819587,5.388965,1.2391291,29.432348,0.2660978,455.14154,0.4665325,1216.4927,0.2943699,-120.53417,-0.792307,1409.9233,0.21278869,900.9735,0.40588412,-123.381004,-0.7210809,2506.1672,0.11479534,727.03876,0.38754097,-127.271255,-0.6627929,-16.74779,-0.5340914,27.271452,0.3475861,0.0845368,0.42235044,-0.016552104,-0.8837836,0.08930185,0.34220698,31.512768,0.4377448,15.945417,0.74170524,5.4310765,3.3403313,-1.4869838,-12.797351,-10.868225,23.55567,-0.010372337,0.011987012,0.007878754,2.2099447,0.84033614,0.49666667,0.31940916,0.5025,0.47251323,-46.80933,2,1,happy
35.941513,0.20251851,30.471527,36.86172,40.041702,9.570175,743.73553,950.61884,73.84291,85.416664,0.45551392,1.0512679,0.02446501,0.27860835,0.8912314,0.8667664,7.26304,3.937089,6.3265195,4.9419866,0.23044178,1.3893526,11.163183,1.4816617,3.889945,4.0936146,6.740781,1.994956,2.5433764,7.926187,0.03119788,1.877718,1.407494,0.81781024,5.290023,1.1433705,6.990079,1.6555902,16.709679,0.6399807,664.4315,0.47484303,1102.034,0.24126905,-125.99415,-0.75173396,1696.2607,0.23340572,740.48083,0.4180806,-107.176926,-0.8611988,2735.0781,0.14369108,617.15924,0.38647556,-108.48112,-0.8342578,-8.824544,-1.0031862,18.780998,0.53224325,0.064186566,0.83929956,-0.010257054,-1.2644283,0.42879975,0.8261037,18.756773,0.8262371,-0.39777607,-41.25716,1.8834428,8.919277,-10.215666,-2.1142564,-13.39148,24.118822,-0.03166239,0.010431913,0.037197202,2.7334852,1.8518519,0.25875,0.2824198,0.29714283,0.37889743,-33.89399,2,2,very happy
23.841908,0.0833151,22.096085,23.41401,25.249857,3.1537724,128.99394,112.27989,13.742026,6.988294,0.09140348,1.1989883,0.0082178125,0.02186832,0.19372866,0.18551084,2.0933867,0.90284103,1.6416558,0.99303436,0.023405176,1.3361597,14.442288,1.2039691,8.728585,1.2750969,7.5316777,1.6528772,8.36669,1.1970743,0.023422383,1.0910598,1.1532995,0.70153576,4.2282724,0.6242392,3.900376,0.6814571,29.622667,0.23502472,434.99945,0.35017192,1319.9177,0.20936766,-133.65152,-0.6961825,1385.8961,0.15085717,997.1557,0.3658064,-137.75244,-0.6261463,2433.1401,0.1445563,970.43555,0.40735567,-141.26445,-0.57640725,-17.300402,-0.41723257,28.518442,0.3283832,0.06234078,0.5608047,-0.015817245,-0.770771,0.055734143,0.43910155,33.262245,0.37043834,15.658514,0.4635652,5.4313807,3.080529,-0.33074373,-31.6959,-8.491366,20.503445,-0.010400381,0.015149487,0.007244025,2.2222223,0.96774197,0.3433333,0.07717224,0.5,0.45188496,-50.542503,3,1,sad
35.056553,0.2249702,30.869135,35.50418,40.584908,9.715773,283.32996,290.00082,198.48633,223.21733,0.27734455,1.2981334,0.012833844,0.08176723,0.5480439,0.5352101,7.3954225,4.1208305,6.753491,4.1017575,0.21554393,1.5897366,11.756728,1.3972503,8.906969,1.3146013,11.349859,1.0223789,9.663896,1.7032149,0.09001484,1.5468006,1.7564206,0.4673214,3.324828,1.4506257,8.255017,1.6908535,18.893654,0.6953186,718.6139,0.43754938,1035.2323,0.30349037,-138.10744,-0.6463647,1806.1716,0.16949771,856.8847,0.559341,-130.46007,-0.65938497,2877.9246,0.1410061,818.419,0.4023194,-131.43051,-0.6425485,-13.615983,-0.80287117,22.187342,0.59667164,0.058715347,1.0619826,-0.009965368,-1.4738849,0.4015543,0.7846503,20.693743,0.79953945,4.247194,3.3979595,10.375618,1.5442615,2.1669605,9.859604,-18.719923,29.302586,-0.03016776,0.0078815315,0.102491505,2.7568922,2.030457,0.18124999,0.078491636,0.28875,0.38847256,-34.822025,3,2,very sad
30.669502,0.24593106,25.103243,28.765825,40.066307,14.963064,281.67206,124.23893,36.685005,27.41238,0.23102447,1.2204009,0.016125623,0.052549347,0.44310355,0.42697793,5.409918,2.9677243,5.1169925,3.4367661,0.09169099,1.3198631,13.768432,0.9533112,7.846093,1.6548746,4.407859,3.3547666,1.5782218,10.30306,0.048405416,2.2998996,1.1225346,0.62842536,5.145177,0.90026164,8.330228,1.5107142,25.121744,0.38426277,569.2767,0.45224485,1150.288,0.25533056,-130.12297,-0.71054524,1657.6708,0.25514054,853.2313,0.57056814,-126.555374,-0.6890649,2702.5315,0.14273721,775.7243,0.646097,-128.15257,-0.665449,-14.40925,-0.6517323,22.836432,0.39031672,0.057449553,0.67938936,-0.018353669,-0.8215641,0.20118743,0.5841788,23.052778,0.5961571,13.765404,1.0403925,4.0210457,5.012982,-6.3528156,-3.2212648,-10.609243,22.477268,-0.017148502,0.010301002,0.015438274,2.393617,0.8086254,0.51,0.2997777,0.5275,0.47415054,-40.412228,2,2,very happy
32.65207,0.21611615,27.152668,32.565838,36.837013,9.684345,105.95571,75.62826,55.066498,50.83892,0.11332444,1.168653,0.0102043385,0.025664685,0.24462236,0.23441802,2.515213,1.343941,2.3757162,1.4916803,0.041546736,1.290162,15.6037035,1.122501,13.595308,0.6960567,7.747311,1.4852163,8.59091,1.5073813,0.03496318,1.7183845,1.1190659,0.68953127,4.7696905,1.0146483,6.241946,1.3303223,24.894133,0.5160056,543.6976,0.46353123,1210.3151,0.24264003,-135.83934,-0.66148174,1489.9801,0.21071939,867.3193,0.34126842,-128.78839,-0.68190193,2603.6091,0.14173634,745.0311,0.28658536,-132.2626,-0.63257843,-12.926068,-0.7779172,23.896608,0.5032551,0.055368654,0.85264385,-0.010640272,-1.2895204,0.09164131,0.5766696,26.989714,0.6940632,11.551267,0.95367056,4.6255417,3.5391605,-1.0987606,-12.84769,-16.535105,28.063528,-0.029558135,0.0093723545,0.010851014,3.3846154,1.2500001,0.305,0.17642279,0.378,0.34125653,-48.769844,2,1,happy
25.750938,0.056658365,24.798306,25.621239,27.26973,2.471424,48.00944,22.718912,4.3724823,9.919724,0.1023503,1.3088224,0.008098858,0.01487726,0.20955062,0.20145176,1.9515659,1.401005,2.168759,1.2058749,0.028943181,1.3598533,16.2313,1.0566965,10.4247265,0.83049333,9.694576,1.2546524,3.3129106,4.308069,0.03505466,3.5033748,1.1706811,0.9084102,5.313612,0.5453694,2.2092013,1.8279798,27.827671,0.24269119,481.1324,0.48949635,1225.11,0.21371844,-132.41386,-0.7024345,1422.1927,0.20768252,902.2147,0.25094607,-135.98988,-0.64303285,2548.8616,0.13919738,831.70166,0.5043367,-139.6814,-0.5887202,-16.119518,-0.4537946,25.782183,0.2914841,0.081814624,0.364567,-0.0180713,-0.7639034,0.0730019,0.49596003,33.880844,0.35071117,10.855277,1.070317,8.951016,1.8693267,-9.485629,-1.6161507,-13.665016,24.617956,-0.012752124,0.009582925,0.0063011167,1.7857144,1.2084593,0.2775,0.09470348,0.525,0.47505262,-48.63939,1,1,neutral
32.296417,0.24387972,28.044504,31.512077,36.567886,8.523382,196.08759,63.391197,27.306433,23.016258,0.23109372,1.1046091,0.009965491,0.062629156,0.5027624,0.4927969,3.4654934,2.0805962,3.5873091,2.0275888,0.09187228,1.1604002,13.662616,1.4178852,13.330606,0.75454044,9.292787,1.5310612,3.8167737,4.549425,0.04477791,2.7395484,1.1929251,0.80004835,5.5276823,1.05028,7.8320813,1.116831,22.897106,0.5561852,510.5658,0.55536497,1183.6642,0.2715868,-125.87234,-0.7398136,1547.9205,0.27201456,793.2955,0.45558482,-118.663414,-0.7514331,2598.2405,0.1428666,729.4776,0.50643355,-120.50499,-0.7210751,-14.532068,-0.7643658,23.697126,0.4882937,0.06302906,0.70524275,-0.016687453,-1.0635933,0.18588585,0.4594969,24.918476,0.7689738,15.584588,0.7356305,8.458298,2.2435179,-5.7499967,-3.5846124,-10.598574,21.023605,-0.0052947244,0.00930489,0.01795498,1.754386,1.2690356,0.346,0.24799998,0.35,0.4387102,-39.933586,2,2,very happy
31.258884,0.13851163,28.534418,31.485394,34.83079,6.2963734,64.289154,20.099903,100.72648,53.58384,0.16802083,1.1009452,0.010345281,0.104901284,0.33392346,0.32357818,2.9389386,1.827282,3.1437042,1.8462623,0.074169844,1.2239805,13.108857,1.1502143,11.771126,0.948268,10.587388,1.2323933,7.037717,2.446155,0.050928652,1.566355,1.2811216,0.69350773,4.540647,0.7868751,7.6618776,1.1429446,25.150606,0.32603252,518.9699,0.49261823,1159.8951,0.23718463,-125.31213,-0.73747844,1525.119,0.22904064,822.10815,0.4232475,-124.00408,-0.6997466,2589.3662,0.14397378,748.79456,0.63922966,-126.40564,-0.66342086,-15.0353155,-0.6196147,25.216787,0.34679058,0.064572684,0.77077925,-0.012224856,-1.1872609,0.15794279,0.5186033,26.054409,0.44007754,13.207432,0.93516916,8.379369,2.217714,-3.2003536,-6.3588443,-16.171795,27.6782,-0.043561295,0.0119607635,0.013435806,2.4390244,1.0989012,0.3875,0.49991873,0.39999998,0.37517992,-43.894314,2,1,happy
25.929209,0.110023044,23.021145,24.962889,28.717794,5.6966496,80.73228,95.5466,16.105537,3.1266062,0.11405631,1.2797176,0.008173879,0.013506646,0.23530498,0.2271311,3.2534006,2.0191934,2.7896097,1.5421606,0.03228113,1.3876449,13.39912,1.2885696,11.68781,0.6700865,11.900285,0.9282834,4.552486,2.6349297,0.015561005,1.3347598,1.0281217,0.7998663,4.9989815,0.6722804,0.42220905,13.784899,25.626211,0.28741288,478.7411,0.5276776,1238.8743,0.18743354,-133.9469,-0.69051784,1445.2927,0.19155562,878.76587,0.33612937,-134.42894,-0.6536442,2581.6313,0.13696472,767.9928,0.31823102,-137.46187,-0.6082823,-14.730412,-0.6367226,24.408405,0.42363557,0.095223956,0.296562,-0.013908677,-0.9596947,0.07680344,0.5394986,30.471786,0.47376335,11.321519,0.8594663,12.66707,1.272403,-5.815675,-2.1871316,-12.654736,22.489914,-0.0068943766,0.010495272,0.008768865,2.431611,1.2345679,0.2775,0.16361158,0.408,0.4473656,-47.62123,1,1,neutral
24.583347,0.07536381,23.16211,24.138187,25.467606,2.3054962,18.260685,9.327571,18.494705,3.6571476,0.06905547,1.047317,0.007148244,0.016706562,0.14124586,0.1340976,1.4197271,1.1538483,1.2424315,0.6180842,0.017418614,1.2725139,12.756487,1.3353235,12.302425,0.6607694,9.730872,1.0865346,8.533168,1.3328255,0.024326641,1.4438854,1.0412874,0.7349481,3.9240866,1.0438108,5.4677176,0.6492698,32.259766,0.29611188,603.942,0.44098702,1218.7075,0.28694135,-149.23164,-0.5480141,1635.9679,0.20344315,954.59375,0.3367602,-152.06615,-0.501529,2731.7844,0.16645,810.1228,0.37035736,-154.14357,-0.47362322,-17.267849,-0.506813,27.59129,0.32891124,0.061708022,0.41284448,-0.013907471,-1.1372011,0.04159779,0.551167,30.981434,0.45739636,17.163433,0.41630462,9.60433,1.7638156,1.4650923,10.602937,-11.556881,22.375202,-0.0015491345,0.0110608805,0.008830785,2.4590166,1.9390582,0.13142857,0.06577637,0.3175,0.4090767,-54.958153,3,1,sad
31.723324,0.21723299,29.894663,31.90866,33.355663,3.4610004,303.4751,126.9166,470.63736,692.128,0.21502537,1.2171525,0.014014369,0.07433394,0.44897884,0.43496448,5.40063,4.005741,4.5024095,3.3720686,0.099986844,1.3567052,18.04878,0.8787431,7.5921526,1.8814805,10.394157,1.2781467,10.471412,1.2824906,0.039542563,1.4771333,1.3600813,0.70642793,4.9265265,0.81101394,0.6428075,37.96406,15.925094,1.5680197,775.8055,0.4030927,1131.8357,0.23425795,-122.90465,-0.7662422,1783.968,0.15895951,891.17145,0.2785309,-116.50608,-0.79027236,2767.089,0.11478196,855.5853,0.3524443,-118.84903,-0.75158393,-12.962725,-0.43944287,21.421602,0.3520901,0.032013394,1.5218521,-0.011356195,-1.5418711,0.20346867,0.71688014,28.038166,0.5436083,2.2452693,6.8060894,8.970392,1.9263425,4.8266244,3.4878216,-23.121702,34.80627,-0.039548375,0.005869429,0.016884666,1.8817204,1.3623979,0.324,0.29117692,0.39,0.41890335,-40.45801,3,2,very sad
45.592438,0.090311386,42.3619,45.238167,48.637722,6.2758217,44.879883,33.598446,129.36537,140.16968,1.2074236,1.2998681,0.013019946,0.47032362,2.39242,2.3794,32.27315,24.944117,28.354488,19.621798,1.2836571,1.5874801,5.7705774,1.9006588,-6.4840817,-3.3502326,5.2277994,2.2990437,-8.406354,-2.392944,0.04296327,0.86264074,1.3716276,0.68392444,5.14963,1.220733,8.372984,0.85939306,5.7105517,1.5704055,977.2381,0.24899301,825.9549,0.42407262,-121.5906,-0.73712075,2028.9917,0.1409155,760.27203,0.33937094,-110.2085,-0.8241881,3016.701,0.09679392,727.165,0.35485974,-110.53123,-0.81851673,-4.9626136,-1.6581721,14.649546,0.45488596,0.14186715,0.20588309,-0.0071292333,-1.6532528,2.6051323,0.87239623,11.3878355,1.021097,-22.614681,-0.7714111,2.432676,6.1215343,-23.523708,-0.7548487,-5.796945,14.709127,0.021854647,0.0062671374,0.041599263,2.5252526,1.0230179,0.47,0.47953102,0.4825,0.4297892,-19.603857,2,2,very happy
39.081333,0.14144552,36.745834,41.3167,42.3571,5.611267,114.49167,138.73146,74.49467,58.72557,0.43343025,1.2874186,0.013820934,0.050510507,0.95333546,0.9395145,9.267208,5.5149646,12.585453,8.457183,0.29847428,1.4229426,15.320755,0.9302988,-1.5348208,-8.986998,4.299814,2.7651968,-2.694442,-6.406843,0.048889283,1.8968801,1.0561507,0.7746071,7.9041567,0.60198146,6.0575633,1.6500125,16.67475,0.6131631,637.0815,0.4920922,1112.8657,0.297986,-151.73576,-0.52962214,1642.1129,0.2274405,882.3768,0.36589074,-126.64037,-0.69537693,2677.5576,0.14527747,748.67847,0.34088752,-128.96512,-0.6606438,-13.4869375,-0.63736707,22.621737,0.38041058,0.10889626,0.2675071,-0.017042805,-0.6413253,0.702938,0.5693959,25.506231,0.5060863,-7.1564226,-2.0205326,1.3704952,11.789896,-15.882785,-1.1682739,-5.557072,15.772145,0.02696768,0.0056229043,0.026887976,2.3121388,0.87976545,0.45,0.38738436,0.4975,0.47509867,-30.571983,2,1,happy
34.989395,0.058862176,33.199783,35.191097,36.833523,3.6337395,31.628368,19.436935,11.688764,3.5452273,0.24474922,1.2604259,0.012890253,0.0484116,0.4868753,0.47398505,6.098608,3.6722543,5.4659657,2.9358892,0.09150273,1.500583,15.135124,1.1535547,11.266494,1.000657,7.796299,1.3604021,2.3759608,5.4050155,0.014375077,0.9872516,1.050787,0.86409205,9.147796,0.4632259,11.783714,0.7487754,25.994715,0.34804052,514.5905,0.51203054,1121.5701,0.3047443,-137.51529,-0.65271777,1476.6306,0.22752938,860.8694,0.37795314,-126.83761,-0.68981874,2544.713,0.14616814,752.41693,0.2719678,-129.66805,-0.64747417,-15.590179,-0.5330202,26.07353,0.3688581,0.114913516,0.29335952,-0.01885335,-0.551971,0.21469682,0.66747165,29.801683,0.5041267,9.992176,1.4330821,2.9335744,4.849886,-3.9935641,-3.7636392,-8.854295,17.006115,0.008016722,0.0056343977,0.007557366,2.1857924,0.83102494,0.48666668,0.31846854,0.52,0.47534198,-37.7774,1,1,neutral
33.430145,0.06529045,31.719952,33.19558,34.379116,2.6591644,0.83641815,0.0,15.75715,0.0,0.17317119,1.0725448,0.020737723,0.051760525,0.36670938,0.34597164,4.109399,2.8355262,3.9779367,1.8346002,0.060840324,1.4520048,14.988763,0.9724315,5.364969,2.5995088,7.76708,1.3754826,-1.3878579,-7.5202913,0.016568547,0.7605904,1.1288341,0.8035106,7.4997654,0.4788535,10.639959,0.7214016,26.94337,0.41728345,611.52057,0.4279888,1126.1237,0.27028406,-138.23042,-0.631869,1647.5496,0.22934885,790.12585,0.39493644,-137.33066,-0.59866554,2720.772,0.14407356,657.4331,0.38199577,-139.50372,-0.5671501,-15.593379,-0.60782,25.419697,0.41967687,0.104915455,0.28457257,-0.016052444,-0.6659147,0.14443208,0.66771287,27.97537,0.527764,10.826076,1.1308048,9.297297,1.2200662,-2.9425128,-3.5668344,-3.6233106,13.221236,0.03992173,0.0037487468,0.016116526,2.601156,1.4705883,0.22999999,0.12712198,0.35,0.42489216,-43.076347,3,1,sad
33.92106,0.114744715,32.44303,34.071606,36.299583,3.8565521,154.01952,98.22292,50.273136,19.576649,0.21035515,1.1448401,0.013748859,0.08449112,0.43327665,0.4195278,4.129392,2.7290435,3.7010047,2.4493906,0.09761089,1.4610901,14.220422,1.3003932,9.8354,1.0096103,11.291883,0.7648817,0.09957867,133.50581,0.043625835,2.0467455,1.1946625,0.74845725,8.036286,0.5730526,10.432254,1.6004924,26.2886,0.6533205,526.8841,0.5026642,1088.3197,0.25236082,-135.25766,-0.6696136,1530.0082,0.18897462,890.4797,0.32777777,-133.10976,-0.63990736,2534.2944,0.1413509,793.47534,0.37246963,-135.18607,-0.6099941,-17.219278,-0.45461825,27.240541,0.34413892,0.11801477,0.29614457,-0.01779456,-0.69408286,0.23446476,0.63204163,31.13116,0.42815226,7.5064697,1.8112702,12.998208,0.85605055,-8.771721,-1.7667248,-6.80651,14.682027,0.023954941,0.006571661,0.016482623,2.8089888,1.1396011,0.3225,0.034186985,0.53,0.4520509,-38.782726,3,2,very sad
